,Company Name,Query,URL,Name of Web Page,Web Page Snippet
83,Microsoft,employee accessibility news stories Microsoft,https://techcommunity.microsoft.com/t5/yammer-blog/bg-p/YammerBlog,Yammer Blog - techcommunity.microsoft.com,[Customer story] Communities app in Microsoft Teams brings adoption to employees in headquarters Enrico Dreher on 01-28-2021 08:03 AM Learn how MediamarktSaturn focused on four strategic initiatives to roll out Yammer to their organization.
84,Microsoft,employee accessibility news stories Microsoft,https://www.cnbc.com/2019/05/01/microsoft-ciso-bret-arsenault-wants-to-eliminate-passwords.html,Microsoft CISO Bret Arsenault wants to eliminate passwords,"Microsoft's Bret Arsenault, who serves as its top cybersecurity executive, discussed the top issues facing his company and its clients, and offers advice for smaller firms on how they can get ..."
85,Microsoft,employee accessibility news stories Microsoft,https://support.microsoft.com/en-us/topic/all-about-the-msn-news-app-c39b9700-954d-9f16-6b36-f2ca8dd983a4,All about the MSN News app - support.microsoft.com,Use the headlines area to choose stories from some of the most trusted sources in news. You can edit the categories in this section by tapping the edit icon and choosing your favorite news segments. Option 2 For the Windows app: Swipe through the home screen of the app to the Sources section. Tap or select any of the news organizations listed.
86,Microsoft,employee accessibility news stories Microsoft,https://news.google.com/publications/CAAqEQgKIgtDQklTQWdnR0tBQVAB,Google News - Local stories - Local stories,"Read full articles, watch videos, browse thousands of titles and more on the ""Local stories"" topic with Google News."
87,Microsoft,employee accessibility news stories Microsoft,https://abcnews.go.com/GMA/video/computer-hacking-scam-imposters-act-microsoft-employees-26421641,Computer Hacking Scam: Imposters Act as Microsoft Help ...,A brazen phone scam as hackers pose as Microsoft employees taking control of people's computers. And then hold their data storage -- hostage. The ftc is announcing this morning it shut down the ...
88,Microsoft,employee accessibility news stories Microsoft,https://www.wsj.com/articles/SB10001424052748703455804575057651922457356,"Microsoft Employees Love Gadgets, but iPhone Fans Lie Low ...",Microsoft employees are passionate users of the latest tech toys. But there's one gadget love that many at the company dare not name: the iPhone.
89,Microsoft,employee accessibility news stories Microsoft,https://tech.hindustantimes.com/tech/news/hacker-gets-access-to-private-github-repositories-through-a-microsoft-employee-s-account-story-X7WeB8FeVYIx3NzHCue9DM.html,Hacker gets access to private GitHub ... - Tech News,"Hacker gets access to private GitHub repositories through a Microsoft employee’s account However, it appears that the hacker did not get access to source code of any significant projects, such as Windows and Office, said the report based on what several Microsoft employees said."
90,Microsoft,employee accessibility news stories Microsoft,https://www.theverge.com/2019/6/10/18659967/microsoft-xcloud-cloud-gaming-public-test-google-stadia-e3-2019,Microsoft confirms xCloud public test will let you try ...,"Microsoft will indeed follow through on its plan to open its xCloud game streaming service to the public later this year. According to Mark Skwarski, a senior product marketing manager at Xbox ..."
91,Microsoft,employee accessibility news stories Microsoft,https://www.theverge.com/2019/3/27/18283674/microsoft-april-fools-day-ban-pranks-internal-memo,Microsoft leads the way in banning April Fools’ Day pranks ...,Microsoft is banning April Fools’ Day pranks for 2019. The software giant has distributed an internal memo that warns employees not to participate in public-facing hoaxes.
92,Microsoft,employee accessibility news stories Microsoft,https://dynamics.microsoft.com/en-us/resources/,Resources | Microsoft Dynamics 365,"Explore learning content, documentation, information about upcoming product releases, customer stories, and other resources for Microsoft Dynamics 365."
93,Microsoft,employee accessibility news stories Microsoft,https://www.msn.com/en-us/news/technology/microsoft-says-investigating-issues-with-microsoft-365-services-and-features/ar-BB1fdJpE,Microsoft says investigating issues with Microsoft 365 ...,"(Reuters) - Microsoft Corp said on Thursday it was investigating an issue with its Microsoft 365 services and features, including workplace messaging app Teams and Azure, after many users were ..."
94,Microsoft,employee accessibility news stories Microsoft,https://blogs.microsoft.com/,The Official Microsoft Blog,"Feb 16, 2021 | Rik van der Kooi - Corporate Vice President, Microsoft Advertising and Executive Sponsor of the employee resource group Blacks at Microsoft. Black History Month 2021: One ally’s perspective"
95,Microsoft,employee accessibility news stories Microsoft,https://federalnewsnetwork.com/workforce/2021/04/front-line-feds-facing-inconsistent-access-to-covid-vaccine/,Frontline feds facing inconsistent access to COVID ...,"DHS is committed to protecting our employees by ensuring they have access to the safe and effective COVID-19 vaccines.” Read more: Workforce While there is no governmentwide plan to vaccinate federal employees separately from the rest of the citizenship, several agencies are turning to VA for help to vaccinate its employees."
96,Microsoft,employee accessibility news stories Microsoft,https://www.theverge.com/2021/3/26/22352742/facebook-uber-microsoft-twitter-apple-covid-19-offices-reopening,"Facebook, Uber, and Microsoft plan to start bringing ...","Facebook, Uber, and Microsoft plan to start bringing employees back to offices Some offices will reopen as early as March 29th By Ian Carlos Campbell @soupsthename Mar 26, 2021, 5:41pm EDT"
97,Microsoft,employee accessibility news stories Microsoft,https://thepointsguy.com/,The Points Guy - Maximize your travel.,"How we estimate There isn’t a strict mathematical formula at work here. At some point we’d like to create a system that could calculate a precise value based on award availability, fees, award levels and ease of accrual, but for now these valuations are based on a combination of how much TPG would pay to buy points if given the opportunity, and the overall value I could get from redeeming ..."
98,Microsoft,Microsoft name erg disability news,https://www.forbes.com/sites/denisebrodey/2020/10/21/in-bold-benchmarking-move-microsoft-reveals-61-disability-representation-for-the-first-time/,Microsoft Reveals 6.1% Disability Representation For The ...,One example is one of the disability ERG groups focused on mental health where employees talk openly and don’t feel judged. There are over 20 disability ERG’s across Microsoft globally.
99,Microsoft,Microsoft name erg disability news,https://www.forbes.com/sites/stevenaquino/2020/05/21/microsoft-accessibility-chief-jenny-lay-flurrie-talks-new-accessibility-evolution-model/,Microsoft Accessibility Chief Jenny Lay-Flurrie Talks New ...,"One of many, the mission of the disability ERG group is to, according to Microsoft, “drive internal visibility and collaborates with product teams to design, develop, and build accessible ..."
